quanta_author,quanta_pub_date,quanta_title,arxiv_id,title,authors,original_submission_date,most_recent_update_date,primary_subject,secondary_subject,primary-MSC,secondary_MSC
['Jordana Cepelewicz'],2023-03-09,Long-Sought Math Proof Unlocks More Mysterious ‘Modular Forms’,1201.6644,Congruence Property In Conformal Field Theory,"['Dong, Chongying', 'Lin, Xingjun', 'Ng, Siu-Hung']",2012/01/31,2015/10/27,['Quantum Algebra (math.QA)'],"['High Energy Physics - Theory (hep-th)', 'Mathematical Physics (math-ph)', 'Category Theory (math.CT)', 'Representation Theory (math.RT)']","17B69, 18D10, 20H05, 81R05, 81R50",[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2211.16156,The probability that a random triple of dice is transitive,"['Polymath, D. H. J.']",2022/11/29,2022/11/29,['Combinatorics (math.CO)'],['Probability (math.PR)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2011.10067,Intransitive dice tournament is not quasirandom,"['Hązła, Jan', 'Cornacchia, Elisabetta']",2020/11/19,2020/11/19,['Probability (math.PR)'],['Combinatorics (math.CO)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,1311.6511,Intransitive Dice,"['Grant, Katie', 'Liu, Andrew', 'Gabbard, James', 'Conrey, Brian', 'Morrison, Kent']",2013/11/25,2016/07/07,['Combinatorics (math.CO)'],['Probability (math.PR)'],60C05,[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2211.16156,The probability that a random triple of dice is transitive,"['Polymath, D. H. J.']",2022/11/29,2022/11/29,['Combinatorics (math.CO)'],['Probability (math.PR)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2011.10067,Intransitive dice tournament is not quasirandom,"['Hązła, Jan', 'Cornacchia, Elisabetta']",2020/11/19,2020/11/19,['Probability (math.PR)'],['Combinatorics (math.CO)'],[],[]
['Ben Brubaker'],2023-03-02,Cryptographers Show How to Hide Invisible Backdoors in AI,2204.06974,Planting Undetectable Backdoors in Machine Learning Models,"['Goldwasser, Shafi', 'Vaikuntanathan, Vinod', 'Kim, Michael P.', 'Zamir, Or']",2022/04/14,2022/04/14,['Machine Learning (cs.LG)'],['Cryptography and Security (cs.CR)'],[],[]
['Ben Brubaker'],2023-03-02,Cryptographers Show How to Hide Invisible Backdoors in AI,2005.09595,Continuous LWE,"['Tang, Yi', 'Song, Min Jae', 'Bruna, Joan', 'Regev, Oded']",2020/05/19,2020/10/24,['Computational Complexity (cs.CC)'],"['Data Structures and Algorithms (cs.DS)', 'Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']",[],[]
['Rachel Crowell'],2022-11-22,"Wei Ho Is Drawn to Algebra, Geometry and the Human Side of Math",1807.03761,The second moment of the number of integral points on elliptic curves is bounded,"['Alpöge, Levent', 'Ho, Wei']",2018/07/10,2022/11/03,['Number Theory (math.NT)'],['Algebraic Geometry (math.AG)'],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",astro-ph/9911378,Where are the First Stars now?,"['Springel, Volker', 'White, Simon D. M.']",1999/11/19,1999/11/19,['Astrophysics (astro-ph)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2203.04980,From dawn till disk: Milky Way's turbulent youth revealed by the APOGEE+Gaia data,"['Kravtsov, Andrey', 'Belokurov, Vasily']",2022/03/09,2022/03/09,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2203.04980,From dawn till disk: Milky Way's turbulent youth revealed by the APOGEE+Gaia data,"['Kravtsov, Andrey', 'Belokurov, Vasily']",2022/03/09,2022/03/09,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2204.02989,Birth of the Galactic Disk Revealed by the H3 Survey,"['Weinberg, David H.', 'Bonaca, Ana', 'Zaritsky, Dennis', 'Naidu, Rohan P.', 'Johnson, James W.', 'Han, Jiwon Jesse', 'Johnson, Benjamin D.', 'Speagle, Joshua S.', 'Buck, Tobias', 'Caldwell, Nelson', 'Chandra, Vedant', 'Woody, Turner', 'Cargile, Phillip', 'Ting, Yuan-Sen', 'Conroy, Charlie']",2022/04/06,2022/04/06,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,1808.07039,Superconductivity at 215 K in lanthanum hydride at high pressures,"['Kuzovnikov, M. A.', 'Minkov, V. S.', 'Knyazev, D. A.', 'Besedin, S. P.', 'Drozdov, A. P.', 'Eremets, M. I.', 'Kong, P. P.']",2018/08/21,2018/08/21,['Superconductivity (cond-mat.supr-con)'],['Materials Science (cond-mat.mtrl-sci)'],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,1808.07695,Evidence for superconductivity above 260 K in lanthanum superhydride at megabar pressures,"['Somayazulu, Maddury', 'Meng, Yue', 'Ahart, Muhtar', 'Mishra, Ajay K', 'Baldini, Maria', 'Struzhkin, Viktor V.', 'Hemley, Russell J.', 'Geballe, Zachary M.']",2018/08/23,2018/08/29,['Materials Science (cond-mat.mtrl-sci)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2111.15017,Standard Superconductivity in Carbonaceous Sulfur Hydride,"['Dias, Ranga P.', 'Salamat, Ashkan']",2021/11/29,2021/12/25,['Superconductivity (cond-mat.supr-con)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2210.10766,"Vector graphics extraction and analysis of electrical resistance data in Nature volume 586, pages 373-377 (2020)","['Hamlin, James J.']",2022/10/19,2022/10/19,['Superconductivity (cond-mat.supr-con)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2302.08622,Observation of Conventional Near Room Temperature Superconductivity in Carbonaceous Sulfur Hydride,"['Kenney-Benson, Curtis', 'Chariton, Stella', 'Munasinghe, Sasanka', 'Pasan, Hiranya', 'Lawler, Keith V.', 'Ahart, Muhtar', 'Cortés, Sergio Villa', 'Hemley, Russell J.', 'Dias, Ranga P.', 'Dissanayake, Sachith E.', 'Liu, Zhenxian', 'Smith, G. Alexander', 'Smith, Dean', 'Prakapenka, Vitali', 'Snider, Elliot', 'Mostafaeipour, Faraz', 'Salamat, Ashkan', 'Salke, Nilesh P.', 'Somayazulu, Maddury', 'Xiao, Yuming', 'Khalvashi-Sutter, Nugzari', 'Park, Changyong', 'McBride, Raymond', 'Dasenbrock-Gammon, Nathan']",2023/02/16,2023/02/22,['Superconductivity (cond-mat.supr-con)'],[],[],[]
['Jordana Cepelewicz'],2022-12-15,‘Nasty’ Geometry Breaks Decades-Old Tiling Conjecture,1602.05738,Periodicity and decidability of tilings of $\mathbb{Z}^{2}$,"['Bhattacharya, Siddhartha']",2016/02/18,2016/02/18,['Combinatorics (math.CO)'],['Dynamical Systems (math.DS)'],"52C20, 37A15",[]
['Jordana Cepelewicz'],2022-12-15,‘Nasty’ Geometry Breaks Decades-Old Tiling Conjecture,2211.15847,A counterexample to the periodic tiling conjecture,"['Tao, Terence', 'Greenfeld, Rachel']",2022/11/29,2022/11/29,['Combinatorics (math.CO)'],['Dynamical Systems (math.DS)'],"52C22, 52C23",[]
['Jordana Cepelewicz'],2022-12-15,‘Nasty’ Geometry Breaks Decades-Old Tiling Conjecture,2108.07902,"Undecidable translational tilings with only two tiles, or one nonabelian tile","['Tao, Terence', 'Greenfeld, Rachel']",2021/08/17,2022/08/23,['Combinatorics (math.CO)'],['Logic (math.LO)'],"52C23, 03B25",[]
['Kevin Hartnett'],2023-02-15,"To Teach Computers Math, Researchers Merge AI Approaches",2205.12615,Autoformalization with Large Language Models,"['Li, Wenda', 'Szegedy, Christian', 'Jiang, Albert Q.', 'Wu, Yuhuai', 'Jamnik, Mateja', 'Rabe, Markus N.', 'Staats, Charles']",2022/05/25,2022/05/25,['Machine Learning (cs.LG)'],"['Artificial Intelligence (cs.AI)', 'Logic in Computer Science (cs.LO)', 'Software Engineering (cs.SE)']",[],[]
['Kevin Hartnett'],2023-02-15,"To Teach Computers Math, Researchers Merge AI Approaches",2206.14858,Solving Quantitative Reasoning Problems with Language Models,"['Dohan, David', 'Andreassen, Anders', 'Neyshabur, Behnam', 'Lewkowycz, Aitor', 'Ramasesh, Vinay', 'Anil, Cem', 'Misra, Vedant', 'Wu, Yuhuai', 'Dyer, Ethan', 'Schlag, Imanol', 'Gutman-Solo, Theo', 'Michalewski, Henryk', 'Gur-Ari, Guy', 'Slone, Ambrose']",2022/06/29,2022/07/01,['Computation and Language (cs.CL)'],"['Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']",[],[]
['Steve Nadis'],2023-02-07,Researchers Discover a More Flexible Approach to Machine Learning,2006.04439,Liquid Time-constant Networks,"['Amini, Alexander', 'Hasani, Ramin', 'Lechner, Mathias', 'Grosu, Radu', 'Rus, Daniela']",2020/06/08,2020/12/14,['Machine Learning (cs.LG)'],"['Neural and Evolutionary Computing (cs.NE)', 'Machine Learning (stat.ML)']",[],[]
['Erica Klarreich'],2022-11-29,Mathematical Trio Advances Centuries-Old Number Theory Problem,2210.10730,Integers expressible as the sum of two rational cubes,"['Alpöge, Levent', 'Shnidman, Ari', 'Bhargava, Manjul']",2022/10/19,2022/12/06,['Number Theory (math.NT)'],['Algebraic Geometry (math.AG)'],"11G05, 14G05, 11D25",[]
['Erica Klarreich'],2022-11-29,Mathematical Trio Advances Centuries-Old Number Theory Problem,2210.10730,Integers expressible as the sum of two rational cubes,"['Alpöge, Levent', 'Shnidman, Ari', 'Bhargava, Manjul']",2022/10/19,2022/12/06,['Number Theory (math.NT)'],['Algebraic Geometry (math.AG)'],"11G05, 14G05, 11D25",[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.09055,A constant lower bound for the union-closed sets conjecture,"['Gilmer, Justin']",2022/11/16,2022/11/28,['Combinatorics (math.CO)'],[],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.11689,Approximate union closed conjecture,"['Chase, Zachary', 'Lovett, Shachar']",2022/11/21,2022/11/21,['Combinatorics (math.CO)'],[],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.11731,Improved Lower Bound for Frankl's Union-Closed Sets Conjecture,"['Huang, Brice', 'Alweiss, Ryan', 'Sellke, Mark']",2022/11/21,2022/12/02,['Combinatorics (math.CO)'],[],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.11504,An improved lower bound for the union-closed set conjecture,"['Sawin, Will']",2022/11/21,2022/11/21,['Combinatorics (math.CO)'],[],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2212.00658,Dimension-Free Bounds for the Union-Closed Sets Conjecture,"['Yu, Lei']",2022/12/01,2022/12/01,['Combinatorics (math.CO)'],['Information Theory (cs.IT)'],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.13139,Extension of a Method of Gilmer,"['Pebody, Luke']",2022/11/23,2022/11/23,['Combinatorics (math.CO)'],[],[],[]
['Kevin Hartnett'],2023-01-03,"Long Out of Math, an AI Programmer Cracks a Pure Math Problem",2211.12401,Note: a counterexample to a conjecture of Gilmer which would imply the union-closed conjecture,"['Ellis, David']",2022/11/22,2022/11/22,['Combinatorics (math.CO)'],[],05D05,[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,2302.07897,"Comment on ""Traversable wormhole dynamics on a quantum processor""","['Schuster, Thomas', 'Yao, Norman Y.', 'Kobrin, Bryce']",2023/02/15,2023/02/15,['Quantum Physics (quant-ph)'],"['Quantum Gases (cond-mat.quant-gas)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,2205.14081,Towards Quantum Gravity in the Lab on Quantum Processors,"['de Jong, Wibe', 'Su, Vincent Paul', 'Urbanek, Miro', 'Swingle, Brian', 'Shapoval, Illya']",2022/05/27,2022/05/27,['Quantum Physics (quant-ph)'],"['Emerging Technologies (cs.ET)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,hep-th/9409089,The World as a Hologram,"['Susskind, L.']",1994/09/15,1994/09/28,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,hep-th/9711200,The Large N Limit of Superconformal Field Theories and Supergravity,"['Maldacena, Juan M.']",1997/11/27,1998/01/22,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,1306.0533,Cool horizons for entangled black holes,"['Maldacena, Juan', 'Susskind, Leonard']",2013/06/03,2013/07/11,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,1608.05687,Traversable Wormholes via a Double Trace Deformation,"['Gao, Ping', 'Wall, Aron C.', 'Jafferis, Daniel Louis']",2016/08/19,2019/09/24,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,1704.05333,Diving into traversable wormholes,"['Stanford, Douglas', 'Yang, Zhenbin', 'Maldacena, Juan']",2017/04/18,2017/04/18,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,1911.07416,A Traversable Wormhole Teleportation Protocol in the SYK Model,"['Gao, Ping', 'Jafferis, Daniel Louis']",2019/11/18,2021/08/08,['High Energy Physics - Theory (hep-th)'],"['Strongly Correlated Electrons (cond-mat.str-el)', 'Quantum Physics (quant-ph)']",[],[]
['Natalie Wolchover'],2022-11-30,Physicists Create a Holographic Wormhole Using a Quantum Computer,2209.09999,"De Sitter Space, Double-Scaled SYK, and the Separation of Scales in the Semiclassical Limit","['Susskind, Leonard']",2022/09/20,2022/09/20,['High Energy Physics - Theory (hep-th)'],['General Relativity and Quantum Cosmology (gr-qc)'],[],[]
['Stephen Ornes'],2023-03-16,The Unpredictable Abilities Emerging From Large AI Models,2001.08361,Scaling Laws for Neural Language Models,"['Brown, Tom B.', 'Radford, Alec', 'Kaplan, Jared', 'Henighan, Tom', 'Wu, Jeffrey', 'Gray, Scott', 'McCandlish, Sam', 'Child, Rewon', 'Amodei, Dario', 'Chess, Benjamin']",2020/01/23,2020/01/23,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Stephen Ornes'],2023-03-16,The Unpredictable Abilities Emerging From Large AI Models,2110.08193,BBQ: A Hand-Built Bias Benchmark for Question Answering,"['Thompson, Jana', 'Chen, Angelica', 'Htut, Phu Mon', 'Nangia, Nikita', 'Parrish, Alicia', 'Bowman, Samuel R.', 'Padmakumar, Vishakh', 'Phang, Jason']",2021/10/15,2022/03/16,['Computation and Language (cs.CL)'],[],[],[]
['Stephen Ornes'],2023-03-16,The Unpredictable Abilities Emerging From Large AI Models,2302.07459,The Capacity for Moral Self-Correction in Large Language Models,"['Li, Dustin', 'Liao, Thomas I.', 'Perez, Ethan', 'Elhage, Nelson', 'Mercado, Noemi', 'Ganguli, Deep', 'Lovitt, Liane', 'DasSarma, Nova', 'Amodei, Dario', 'Rausch, Oliver', 'Bowman, Samuel R.', 'Kadavath, Saurav', 'Schiefer, Nicholas', 'Showk, Sheer El', 'Tran-Johnson, Eli', 'Brown, Tom', 'Hernandez, Danny', 'Kerr, Jamie', 'Joseph, Nicholas', 'Bai, Yuntao', 'Goldie, Anna', 'Kravec, Shauna', 'Hume, Tristan', 'Landau, Joshua', 'Nguyen, Karina', 'Olsson, Catherine', 'Hatfield-Dodds, Zac', 'Askell, Amanda', 'Johnston, Scott', 'Olah, Christopher', 'Clark, Jack', 'Sellitto, Michael', 'Larson, Robin', 'Lukošiūtė, Kamilė', 'Telleen-Lawton, Timothy', 'Mann, Ben', 'Ndousse, Kamal', 'Mirhoseini, Azalia', 'Kaplan, Jared', 'Lasenby, Robert', 'Kernion, Jackson', 'Henighan, Tom', 'Kundu, Sandipan', 'Ringer, Sam', 'Lanham, Tamera', 'Mueller, Jared', 'McCandlish, Sam', 'Drain, Dawn', 'Chen, Anna']",2023/02/15,2023/02/18,['Computation and Language (cs.CL)'],[],[],[]
['Leila Sloman'],2023-03-15,Coloring by Numbers Reveals Arithmetic Patterns in Fractions,2210.12290,Monochromatic products and sums in the rationals,"['Sabok, Marcin', 'Bowen, Matt']",2022/10/21,2022/10/21,['Combinatorics (math.CO)'],"['Dynamical Systems (math.DS)', 'Logic (math.LO)', 'Number Theory (math.NT)']",[],[]
['Zack Savitsky'],2023-03-13,Shadows in the Big Bang Afterglow Reveal Invisible Cosmic Structures,2301.10764,Extragalactic CO emission lines in the CMB experiments: a forgotten signal and a foreground,"['Maniyar, Abhishek S.', 'Coulton, William R.', 'Li, Zack', 'Gkogkou, Athanasia', 'Pullen, Anthony R.', 'Lagache, Guilaine']",2023/01/25,2023/01/25,['Cosmology and Nongalactic Astrophysics (astro-ph.CO)'],['Astrophysics of Galaxies (astro-ph.GA)'],[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,2209.03105,Hot Earth or Young Venus? A nearby transiting rocky planet mystery,"['Kaltenegger, L.', 'Lin, Z.', 'Payne, R. C.', 'Kasting, J.', 'Delrez, L.']",2022/09/07,2022/11/28,['Earth and Planetary Astrophysics (astro-ph.EP)'],['Instrumentation and Methods for Astrophysics (astro-ph.IM)'],[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,1009.1355,Detecting Volcanism on Extrasolar Planets,"['Henning, W. G.', 'Sasselov, D. D.', 'Kaltenegger, L.']",2010/09/07,2010/09/07,['Earth and Planetary Astrophysics (astro-ph.EP)'],"['Instrumentation and Methods for Astrophysics (astro-ph.IM)', 'Solar and Stellar Astrophysics (astro-ph.SR)']",[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,0906.2193,Detecting planetary geochemical cycles on exoplanets: Atmospheric signatures and the case of SO2,"['Sasselov, D.', 'Kaltenegger, L.']",2009/06/11,2009/11/17,['Earth and Planetary Astrophysics (astro-ph.EP)'],['Instrumentation and Methods for Astrophysics (astro-ph.IM)'],[],[]
['Allison Parshall'],2022-12-07,"After a Classical Clobbering, a Quantum Advantage Remains",2107.00011,Complexity of Supersymmetric Systems and the Cohomology Problem,"['Crichigno, P. Marcos', 'Cade, Chris']",2021/06/30,2021/06/30,['Quantum Physics (quant-ph)'],"['Other Condensed Matter (cond-mat.other)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Charlie Wood'],2023-02-06,How Our Reality May Be a Sum of All Possible Realities,1903.11115,JT gravity as a matrix integral,"['Saad, Phil', 'Stanford, Douglas', 'Shenker, Stephen H.']",2019/03/26,2019/03/26,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Steve Nadis'],2023-01-24,Mathematicians Find an Infinity of Possible Black Hole Shapes,2212.06762,Black Lenses in Kaluza-Klein Matter,"['Khuri, Marcus A.', 'Rainone, Jordan F.']",2022/12/13,2022/12/13,['General Relativity and Quantum Cosmology (gr-qc)'],"['High Energy Physics - Theory (hep-th)', 'Differential Geometry (math.DG)']",[],[]
['Steve Nadis'],2023-01-24,Mathematicians Find an Infinity of Possible Black Hole Shapes,2212.06762,Black Lenses in Kaluza-Klein Matter,"['Khuri, Marcus A.', 'Rainone, Jordan F.']",2022/12/13,2022/12/13,['General Relativity and Quantum Cosmology (gr-qc)'],"['High Energy Physics - Theory (hep-th)', 'Differential Geometry (math.DG)']",[],[]
['Steve Nadis'],2023-01-24,Mathematicians Find an Infinity of Possible Black Hole Shapes,2012.00381,On the nonexistence of a vacuum black lens,"['Tomlinson, Fred', 'Lucietti, James']",2020/12/01,2021/01/28,['General Relativity and Quantum Cosmology (gr-qc)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),0912.0195,Quantum computations without definite causal structure,"[""D'Ariano, G. M."", 'Chiribella, G.', 'Valiron, B.', 'Perinotti, P.']",2009/12/01,2013/10/27,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2012.03859,Quantum operations with indefinite time direction,"['Chiribella, Giulio', 'Liu, Zixuan']",2020/12/07,2022/05/25,['Quantum Physics (quant-ph)'],['Mathematical Physics (math-ph)'],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2211.01283,Experimental superposition of time directions,"['Walther, Philip', 'Antesberger, Michael', 'Quintino, Marco Túlio', 'Rozema, Lee', 'Brukner, Časlav', 'Strömberg, Teodor', 'Schiansky, Peter', 'Agresti, Iris']",2022/11/02,2022/12/01,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2210.17046,Experimental demonstration of input-output indefiniteness in a single quantum device,"['Hu, Xiao-Min', 'Liu, Bi-Heng', 'Guo, Yu', 'Huang, Yun-Feng', 'Chiribella, Giulio', 'Liu, Zixuan', 'Li, Chuan-Feng', 'Guo, Guang-Can', 'Tang, Hao']",2022/10/31,2022/10/31,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2212.08265,Quantum communication through devices with indefinite input-output direction,"['Yang, Ming', 'Chiribella, Giulio', 'Liu, Zixuan']",2022/12/16,2023/03/14,['Quantum Physics (quant-ph)'],[],[],[]
['Leila Sloman'],2023-01-12,"In a Moment, Mathematicians Merge Probability and Number Theory",2210.06279,The moment problem for random objects in a category,"['Sawin, Will', 'Wood, Melanie Matchett']",2022/10/12,2022/10/12,['Probability (math.PR)'],['Category Theory (math.CT)'],[],[]
['Leila Sloman'],2023-01-12,"In a Moment, Mathematicians Merge Probability and Number Theory",2007.12533,Cohen-Lenstra heuristics and bilinear pairings in the presence of roots of unity,"['Sawin, Will', 'Tsimerman, Jacob', 'Lipnowski, Michael']",2020/07/24,2020/07/24,['Number Theory (math.NT)'],[],[],[]
['Leila Sloman'],2023-01-12,"In a Moment, Mathematicians Merge Probability and Number Theory",1907.05002,A predicted distribution for Galois groups of maximal unramified extensions,"['Zureick-Brown, David', 'Wood, Melanie Matchett', 'Liu, Yuan']",2019/07/11,2022/07/21,['Number Theory (math.NT)'],[],[],[]
['Leila Sloman'],2023-01-12,"In a Moment, Mathematicians Merge Probability and Number Theory",2301.00791,Conjectures for distributions of class groups of extensions of number fields containing roots of unity,"['Sawin, Will', 'Wood, Melanie Matchett']",2023/01/02,2023/01/02,['Number Theory (math.NT)'],[],[],[]
['Katie McCormick'],2023-02-27,Strange Solar Gamma Rays Discovered at Even Higher Energies,2212.00815,The TeV Sun Rises: Discovery of Gamma rays from the Quiescent Sun with HAWC,"['Tibolla, O.', 'Omodei, N.', 'Perez-Perez, E. G.', 'Salazar, H.', 'Goodman, J. A.', 'Longinotti, A. L.', 'Ng, K. C. Y.', 'Lee, J.', 'Ellsworth, R. W.', 'Hernandez, R. Diaz', 'Alonso, M. Fernandez', 'Gonzalez, M. M.', 'Martinez-Castro, J.', 'Willox, E.', 'Fraija, N.', 'Huang, D.', 'Cotzomi, J.', 'Martinez, O.', 'Turner, R.', 'Harding, J. P.', 'Wang, X.', 'Carraminana, A.', 'Durocher, M.', 'Beacom, J. F.', 'Matthews, J. A.', 'Huntemeyer, P.', 'Tollefson, K.', 'Babu, R.', 'Kaufmann, S.', 'Espinoza, C.', 'Hernandez, S.', 'Linnemann, J. T.', 'Morales-Soto, J. A.', 'Ruiz-Velasco, E.', 'Schneider, M.', 'Linden, T.', 'Rojas, D. Avila', 'Rosa-Gonzalez, D.', 'Diaz-Velez, J. C.', 'Olivera-Nieto, L.', 'Smith, A. J.', 'Torres, I.', 'Arteaga-Velazquez, J. C.', 'Solares, H. A. Ayala', 'Joshi, V.', 'Nayerhoda, A.', 'Salazar-Gallegos, D.', 'Alfaro, R.', 'Moreno, E.', 'Fleischhack, H.', 'Alvarez, C.', 'Garcia-Gonzalez, J. A.', 'Noriega-Papaqui, R.', 'Zhou, B.', 'DuVernois, M. A.', 'Serna-Franco, J.', 'Nellen, L.', 'Mostafa, M.', 'Casanova, S.', 'Nisa, M. U.', 'Miranda-Romagnoli, P.', 'Sandoval, A.', 'Watson, I. J.', 'Urena-Mena, F.', 'Capistran, T.', 'de Leon, S. Coutino', 'Fan, K. L.', 'Torres-Escobedo, R.', 'Luis-Raya, G.', 'Peter, A. H. G.', 'Cotti, U.', 'Springer, R. W.', 'Malone, K.', 'Rho, C. D.', 'Son, Y.']",2022/12/01,2022/12/01,['High Energy Astrophysical Phenomena (astro-ph.HE)'],"['Solar and Stellar Astrophysics (astro-ph.SR)', 'High Energy Physics - Experiment (hep-ex)']",[],[]
['Leila Sloman'],2022-12-05,Infinite Patterns Appear In Numbers Described as Moving Systems,1307.0767,On a sumset conjecture of Erd\H{o}s,"['Mahlburg, Karl', 'Di Nasso, Mauro', 'Jin, Renling', 'Goldbring, Isaac', 'Lupini, Martino', 'Leth, Steven']",2013/07/02,2014/04/23,['Number Theory (math.NT)'],"['Combinatorics (math.CO)', 'Group Theory (math.GR)', 'Logic (math.LO)']",[],[]
['Leila Sloman'],2022-12-05,Infinite Patterns Appear In Numbers Described as Moving Systems,2206.01786,Infinite Sumsets in Sets with Positive Density,"['Robertson, Donald', 'Richter, Florian K.', 'Moreira, Joel', 'Kra, Bryna']",2022/06/03,2022/06/03,['Dynamical Systems (math.DS)'],"['Combinatorics (math.CO)', 'Number Theory (math.NT)']",05D10 11B13 37A05 11B30,[]
['Leila Sloman'],2022-12-05,Infinite Patterns Appear In Numbers Described as Moving Systems,2206.12377,A proof of Erd\H{o}s's $B+B+t$ conjecture,"['Robertson, Donald', 'Richter, Florian K.', 'Moreira, Joel', 'Kra, Bryna']",2022/06/24,2022/06/24,['Dynamical Systems (math.DS)'],"['Combinatorics (math.CO)', 'Number Theory (math.NT)']","05D10, 11B13, 37A05, 11B30",[]
['Leila Sloman'],2022-12-05,Infinite Patterns Appear In Numbers Described as Moving Systems,2210.14311,Composite Ramsey theorems via trees,"['Bowen, Matt']",2022/10/25,2022/11/21,['Combinatorics (math.CO)'],[],"05D10, 54D80, 05C05",[]
